Ten-tone coherent waveform
1000
  .04254,    .00000,    207
  .04832,    .00000,    208
  .05389,    .00000,    209
  .05923,    .00000,    210
  .06433,    .00000,    211
  .06915,    .00000,    212
  .07369,    .00000,    213
  .07793,    .00000,    214
  .08186,    .00000,    215
  .08545,    .00000,    216
  .08870,    .00000,    217
  .09160,    .00000,    218
  .09413,    .00000,    219
  .09628,    .00000,    220
  .09806,    .00000,    221
  .09945,    .00000,    222
  .10045,    .00000,    223
  .10105,    .00000,    224
  .10126,    .00000,    225
  .10107,    .00000,    226
  .10049,    .00000,    227
  .09952,    .00000,    228
  .09816,    .00000,    229
  .09642,    .00000,    230
  .09430,    .00000,    231
  .09182,    .00000,    232
  .08899,    .00000,    233
  .08581,    .00000,    234
  .08230,    .00000,    235
  .07848,    .00000,    236
  .07435,    .00000,    237
  .06993,    .00000,    238
  .06525,    .00000,    239
  .06032,    .00000,    240
  .05515,    .00000,    241
  .04978,    .00000,    242
  .04421,    .00000,    243
  .03847,    .00000,    244
  .03259,    .00000,    245
  .02658,    .00000,    246
  .02047,    .00000,    247
  .01428,    .00000,    248
  .00803,    .00000,    249
  .00176,    .00000,    250
 -.00452,    .00000,    251
 -.01079,    .00000,    252
 -.01701,    .00000,    253
 -.02317,    .00000,    254
 -.02924,    .00000,    255
 -.03519,    .00000,    256
 -.04102,    .00000,    257
 -.04668,    .00000,    258
 -.05217,    .00000,    259
 -.05745,    .00000,    260
 -.06252,    .00000,    261
 -.06734,    .00000,    262
 -.07191,    .00000,    263
 -.07620,    .00000,    264
 -.08020,    .00000,    265
 -.08389,    .00000,    266
 -.08725,    .00000,    267
 -.09028,    .00000,    268
 -.09296,    .00000,    269
 -.09528,    .00000,    270
 -.09723,    .00000,    271
 -.09880,    .00000,    272
 -.09999,    .00000,    273
 -.10079,    .00000,    274
 -.10120,    .00000,    275
 -.10122,    .00000,    276
 -.10083,    .00000,    277
 -.10006,    .00000,    278
 -.09889,    .00000,    279
 -.09733,    .00000,    280
 -.09538,    .00000,    281
 -.09306,    .00000,    282
 -.09037,    .00000,    283
 -.08731,    .00000,    284
 -.08391,    .00000,    285
 -.08017,    .00000,    286
 -.07611,    .00000,    287
 -.07173,    .00000,    288
 -.06706,    .00000,    289
 -.06212,    .00000,    290
 -.05691,    .00000,    291
 -.05147,    .00000,    292
 -.04580,    .00000,    293
 -.03994,    .00000,    294
 -.03390,    .00000,    295
 -.02770,    .00000,    296
 -.02138,    .00000,    297
 -.01494,    .00000,    298
 -.00843,    .00000,    299
 -.00185,    .00000,    300
  .00476,    .00000,    301
  .01138,    .00000,    302
  .01798,    .00000,    303
  .02455,    .00000,    304
  .03104,    .00000,    305
  .03744,    .00000,    306
  .04373,    .00000,    307
  .04987,    .00000,    308
  .05585,    .00000,    309
  .06163,    .00000,    310
  .06721,    .00000,    311
  .07255,    .00000,    312
  .07763,    .00000,    313
  .08244,    .00000,    314
  .08695,    .00000,    315
  .09114,    .00000,    316
  .09500,    .00000,    317
  .09850,    .00000,    318
  .10164,    .00000,    319
  .10441,    .00000,    320
  .10677,    .00000,    321
  .10874,    .00000,    322
  .11029,    .00000,    323
  .11142,    .00000,    324
  .11211,    .00000,    325
  .11238,    .00000,    326
  .11220,    .00000,    327
  .11159,    .00000,    328
  .11053,    .00000,    329
  .10903,    .00000,    330
  .10709,    .00000,    331
  .10472,    .00000,    332
  .10192,    .00000,    333
  .09871,    .00000,    334
  .09508,    .00000,    335
  .09105,    .00000,    336
  .08664,    .00000,    337
  .08185,    .00000,    338
  .07670,    .00000,    339
  .07121,    .00000,    340
  .06540,    .00000,    341
  .05928,    .00000,    342
  .05289,    .00000,    343
  .04623,    .00000,    344
  .03933,    .00000,    345
  .03222,    .00000,    346
  .02493,    .00000,    347
  .01747,    .00000,    348
  .00987,    .00000,    349
  .00217,    .00000,    350
 -.00561,    .00000,    351
 -.01344,    .00000,    352
 -.02129,    .00000,    353
 -.02913,    .00000,    354
 -.03693,    .00000,    355
 -.04467,    .00000,    356
 -.05230,    .00000,    357
 -.05981,    .00000,    358
 -.06716,    .00000,    359
 -.07432,    .00000,    360
 -.08126,    .00000,    361
 -.08796,    .00000,    362
 -.09438,    .00000,    363
 -.10050,    .00000,    364
 -.10629,    .00000,    365
 -.11173,    .00000,    366
 -.11680,    .00000,    367
 -.12146,    .00000,    368
 -.12569,    .00000,    369
 -.12949,    .00000,    370
 -.13282,    .00000,    371
 -.13566,    .00000,    372
 -.13801,    .00000,    373
 -.13984,    .00000,    374
 -.14115,    .00000,    375
 -.14192,    .00000,    376
 -.14214,    .00000,    377
 -.14181,    .00000,    378
 -.14091,    .00000,    379
 -.13944,    .00000,    380
 -.13741,    .00000,    381
 -.13481,    .00000,    382
 -.13165,    .00000,    383
 -.12792,    .00000,    384
 -.12363,    .00000,    385
 -.11880,    .00000,    386
 -.11343,    .00000,    387
 -.10754,    .00000,    388
 -.10113,    .00000,    389
 -.09423,    .00000,    390
 -.08685,    .00000,    391
 -.07902,    .00000,    392
 -.07076,    .00000,    393
 -.06208,    .00000,    394
 -.05302,    .00000,    395
 -.04360,    .00000,    396
 -.03386,    .00000,    397
 -.02382,    .00000,    398
 -.01352,    .00000,    399
 -.00299,    .00000,    400
  .00774,    .00000,    401
  .01863,    .00000,    402
  .02964,    .00000,    403
  .04073,    .00000,    404
  .05186,    .00000,    405
  .06299,    .00000,    406
  .07409,    .00000,    407
  .08511,    .00000,    408
  .09600,    .00000,    409
  .10673,    .00000,    410
